CLB1 RESOURCE9014
CLB1035 RESOURCE9382
CLB10350 RESOURCE12110
CLB10351 RESOURCE36100
CLB10352 RESOURCE59269
CLB10353 RESOURCE55346
CLB10354 RESOURCE36857
CLB10355 RESOURCE43464
CLB10356 RESOURCE9309
CLB10357 RESOURCE42028
CLB10358 RESOURCE4038
CLB10359 RESOURCE55770
CLB1036 RESOURCE59739
CLB10360 RESOURCE5416
CLB10361 RESOURCE13524
CLB10362 RESOURCE51394
CLB10363 RESOURCE14617
CLB10364 RESOURCE7255
CLB10365 RESOURCE66109
CLB10366 RESOURCE36592
CLB10367 RESOURCE51936
CLB10368 RESOURCE15668
CLB10369 RESOURCE63598
CLB1037 RESOURCE12629
CLB10370 RESOURCE6221
CLB10371 RESOURCE65545
CLB10372 RESOURCE19110
CLB10373 RESOURCE39806
CLB10374 RESOURCE39459
CLB10375 RESOURCE55669
CLB10376 RESOURCE722
CLB10377 RESOURCE49564
CLB10378 RESOURCE23534
CLB10379 RESOURCE60125
CLB1038 RESOURCE24069
CLB10380 RESOURCE39613
CLB10381 RESOURCE66116
CLB10382 RESOURCE45656
CLB10383 RESOURCE68374
CLB10384 RESOURCE6866
CLB10385 RESOURCE31423
CLB10386 RESOURCE35533
CLB10387 RESOURCE55262
CLB10388 RESOURCE56174
CLB10389 RESOURCE5687
CLB1039 RESOURCE18062
CLB10390 RESOURCE27224
CLB10391 RESOURCE11774
CLB10392 RESOURCE55978
CLB10393 RESOURCE20834
CLB10394 RESOURCE54148
CLB10395 RESOURCE44589
CLB10396 RESOURCE48321
CLB10397 RESOURCE9097
CLB10398 RESOURCE28837
CLB10399 RESOURCE8245
CLB104 RESOURCE9041
CLB1040 RESOURCE9716
CLB10400 RESOURCE25183
CLB10401 RESOURCE61333
CLB10402 RESOURCE33739
CLB10403 RESOURCE13251
CLB10404 RESOURCE45476
CLB10405 RESOURCE29052
CLB10406 RESOURCE62762
CLB10407 RESOURCE26824
CLB10408 RESOURCE49565
CLB10409 RESOURCE43488
CLB1041 RESOURCE60956
CLB10410 RESOURCE44092
CLB10411 RESOURCE20097
CLB10412 RESOURCE21937
CLB10413 RESOURCE48526
CLB10414 RESOURCE1631
CLB10415 RESOURCE9782
CLB10416 RESOURCE10409
CLB10417 RESOURCE64307
CLB10418 RESOURCE12530
CLB10419 RESOURCE27362
CLB1042 RESOURCE56511
CLB10420 RESOURCE64398
CLB10421 RESOURCE17990
CLB10422 RESOURCE47434
CLB10423 RESOURCE4747
CLB10424 RESOURCE3011
CLB10425 RESOURCE66681
CLB10426 RESOURCE9070
CLB10427 RESOURCE23146
CLB10428 RESOURCE55055
CLB10429 RESOURCE52453
CLB1043 RESOURCE65008
CLB10430 RESOURCE47824
CLB10431 RESOURCE65116
CLB10432 RESOURCE7168
CLB10433 RESOURCE27188
CLB10434 RESOURCE21848
CLB10435 RESOURCE7362
CLB10436 RESOURCE44728
CLB10437 RESOURCE58140
CLB10438 RESOURCE48457
CLB10439 RESOURCE58772
CLB1044 RESOURCE28134
CLB10440 RESOURCE9036
CLB10441 RESOURCE11493
CLB10442 RESOURCE12016
CLB10443 RESOURCE17586
CLB10444 RESOURCE7498
CLB10445 RESOURCE7504
CLB10446 RESOURCE10463
CLB10447 RESOURCE9496
CLB10448 RESOURCE9047
CLB10449 RESOURCE13630
CLB1045 RESOURCE10927
CLB10450 RESOURCE20529
CLB10451 RESOURCE48920
CLB10452 RESOURCE1184
CLB10453 RESOURCE9993
CLB10454 RESOURCE19591
CLB10455 RESOURCE5551
CLB10456 RESOURCE19582
CLB10457 RESOURCE21547
CLB10458 RESOURCE3595
CLB10459 RESOURCE42321
CLB1046 RESOURCE19592
CLB10460 RESOURCE26971
CLB10461 RESOURCE10458
CLB10462 RESOURCE16598
CLB10463 RESOURCE4047
CLB10464 RESOURCE10943
CLB10465 RESOURCE14690
CLB10466 RESOURCE17572
CLB10467 RESOURCE10017
CLB10468 RESOURCE7033
CLB10469 RESOURCE5581
CLB1047 RESOURCE13178
CLB10470 RESOURCE6088
CLB10471 RESOURCE7517
CLB10472 RESOURCE7963
CLB10473 RESOURCE14131
CLB10474 RESOURCE14714
CLB10475 RESOURCE59617
CLB10476 RESOURCE14115
CLB10477 RESOURCE696
CLB10478 RESOURCE15233
CLB10479 RESOURCE41615
CLB1048 RESOURCE9518
CLB10480 RESOURCE7023
CLB10481 RESOURCE7478
CLB10482 RESOURCE14118
CLB10483 RESOURCE6541
CLB10484 RESOURCE5567
CLB10485 RESOURCE8001
CLB10486 RESOURCE12013
CLB10487 RESOURCE10477
CLB10488 RESOURCE9055
CLB10489 RESOURCE5008
CLB1049 RESOURCE7043
CLB10490 RESOURCE6534
CLB10491 RESOURCE17595
CLB10492 RESOURCE13155
CLB10493 RESOURCE14707
CLB10494 RESOURCE18532
CLB10495 RESOURCE15651
CLB10496 RESOURCE15655
CLB10497 RESOURCE12691
CLB10498 RESOURCE15641
CLB10499 RESOURCE4989
CLB105 RESOURCE7984
CLB1050 RESOURCE40996
CLB10500 RESOURCE52449
CLB10501 RESOURCE56181
CLB10502 RESOURCE47244
CLB10503 RESOURCE49632
CLB10504 RESOURCE32789
CLB10505 RESOURCE1001
CLB10506 RESOURCE9629
CLB10507 RESOURCE42281
CLB10508 RESOURCE69662
CLB10509 RESOURCE48387
CLB1051 RESOURCE20071
CLB10510 RESOURCE21974
CLB10511 RESOURCE25644
CLB10512 RESOURCE39927
CLB10513 RESOURCE64582
CLB10514 RESOURCE49514
CLB10515 RESOURCE3029
CLB10516 RESOURCE58169
CLB10517 RESOURCE49199
CLB10518 RESOURCE68854
CLB10519 RESOURCE7519
CLB1052 RESOURCE14759
CLB10520 RESOURCE18291
CLB10521 RESOURCE11658
CLB10522 RESOURCE9994
CLB10523 RESOURCE49007
CLB10524 RESOURCE15626
CLB10525 RESOURCE28115
CLB10526 RESOURCE8035
CLB10527 RESOURCE2625
CLB10528 RESOURCE45943
CLB10529 RESOURCE48645
CLB1053 RESOURCE12668
CLB10530 RESOURCE28624
CLB10531 RESOURCE28871
CLB10532 RESOURCE158
CLB10533 RESOURCE8944
CLB10534 RESOURCE35328
CLB10535 RESOURCE31596
CLB10536 RESOURCE22410
CLB10537 RESOURCE2890
CLB10538 RESOURCE64559
CLB10539 RESOURCE52373
CLB1054 RESOURCE16631
CLB10540 RESOURCE61329
CLB10541 RESOURCE59150
CLB10542 RESOURCE58649
CLB10543 RESOURCE17014
CLB10544 RESOURCE57449
CLB10545 RESOURCE30514
CLB10546 RESOURCE45223
CLB10547 RESOURCE19090
CLB10548 RESOURCE51735
CLB10549 RESOURCE40677
CLB1055 RESOURCE17579
CLB10550 RESOURCE44552
CLB10551 RESOURCE36207
CLB10552 RESOURCE3658
CLB10553 RESOURCE16154
CLB10554 RESOURCE23883
CLB10555 RESOURCE12139
CLB10556 RESOURCE56774
CLB10557 RESOURCE13179
CLB10558 RESOURCE34449
CLB10559 RESOURCE36882
CLB1056 RESOURCE11539
CLB10560 RESOURCE20500
CLB10561 RESOURCE10932
CLB10562 RESOURCE67993
CLB10563 RESOURCE2196
CLB10564 RESOURCE52324
CLB10565 RESOURCE7236
CLB10566 RESOURCE11640
CLB10567 RESOURCE17080
CLB10568 RESOURCE22901
CLB10569 RESOURCE62634
CLB1057 RESOURCE1163
CLB10570 RESOURCE47298
CLB10571 RESOURCE4825
CLB10572 RESOURCE54136
CLB10573 RESOURCE6323
CLB10574 RESOURCE33460
CLB10575 RESOURCE24664
CLB10576 RESOURCE39776
CLB10577 RESOURCE17963
CLB10578 RESOURCE25285
CLB10579 RESOURCE40897
CLB1058 RESOURCE27353
CLB10580 RESOURCE9531
CLB10581 RESOURCE34835
CLB10582 RESOURCE54427
CLB10583 RESOURCE50606
CLB10584 RESOURCE9510
CLB10585 RESOURCE17195
CLB10586 RESOURCE47476
CLB10587 RESOURCE18058
CLB10588 RESOURCE7053
CLB10589 RESOURCE64781
CLB1059 RESOURCE9961
CLB10590 RESOURCE18021
CLB10591 RESOURCE63164
CLB10592 RESOURCE17383
CLB10593 RESOURCE59833
CLB10594 RESOURCE13156
CLB10595 RESOURCE6546
CLB10596 RESOURCE8501
CLB10597 RESOURCE58172
CLB10598 RESOURCE61807
CLB10599 RESOURCE28733
CLB106 RESOURCE9038
CLB1060 RESOURCE49637
CLB10600 RESOURCE19645
CLB10601 RESOURCE15650
CLB10602 RESOURCE24860
CLB10603 RESOURCE7970
CLB10604 RESOURCE25493
CLB10605 RESOURCE60063
CLB10606 RESOURCE44688
CLB10607 RESOURCE7002
CLB10608 RESOURCE7997
CLB10609 RESOURCE34019
CLB1061 RESOURCE44147
CLB10610 RESOURCE24334
CLB10611 RESOURCE39364
CLB10612 RESOURCE14708
CLB10613 RESOURCE52943
CLB10614 RESOURCE33059
CLB10615 RESOURCE26815
CLB10616 RESOURCE24315
CLB10617 RESOURCE2386
CLB10618 RESOURCE50319
CLB10619 RESOURCE28152
CLB1062 RESOURCE13707
CLB10620 RESOURCE64573
CLB10621 RESOURCE61309
CLB10622 RESOURCE10987
CLB10623 RESOURCE29530
CLB10624 RESOURCE7008
CLB10625 RESOURCE35473
CLB10626 RESOURCE68843
CLB10627 RESOURCE7409
CLB10628 RESOURCE22146
CLB10629 RESOURCE5156
CLB1063 RESOURCE511
CLB10630 RESOURCE12686
CLB10631 RESOURCE6823
CLB10632 RESOURCE12664
CLB10633 RESOURCE35558
CLB10634 RESOURCE29757
CLB10635 RESOURCE35257
CLB10636 RESOURCE10953
CLB10637 RESOURCE24217
CLB10638 RESOURCE20756
CLB10639 RESOURCE30595
CLB1064 RESOURCE53681
CLB10640 RESOURCE5015
CLB10641 RESOURCE59142
CLB10642 RESOURCE47440
CLB10643 RESOURCE683
CLB10644 RESOURCE15087
CLB10645 RESOURCE26233
CLB10646 RESOURCE38897
CLB10647 RESOURCE40822
CLB10648 RESOURCE12708
CLB10649 RESOURCE22716
CLB1065 RESOURCE43578
CLB10650 RESOURCE6069
CLB10651 RESOURCE25099
CLB10652 RESOURCE29240
CLB10653 RESOURCE64942
CLB10654 RESOURCE15161
CLB10655 RESOURCE14088
CLB10656 RESOURCE34639
CLB10657 RESOURCE20547
CLB10658 RESOURCE53867
CLB10659 RESOURCE61235
CLB1066 RESOURCE11511
CLB10660 RESOURCE38768
CLB10661 RESOURCE12147
CLB10662 RESOURCE27093
CLB10663 RESOURCE1630
CLB10664 RESOURCE12088
CLB10665 RESOURCE52696
CLB10666 RESOURCE2540
CLB10667 RESOURCE14116
CLB10668 RESOURCE5595
CLB10669 RESOURCE9023
CLB1067 RESOURCE15669
CLB10670 RESOURCE23983
CLB10671 RESOURCE9983
CLB10672 RESOURCE50817
CLB10673 RESOURCE17581
CLB10674 RESOURCE14688
CLB10675 RESOURCE12685
CLB10676 RESOURCE12004
CLB10677 RESOURCE12002
CLB10678 RESOURCE7980
CLB10679 RESOURCE2595
CLB1068 RESOURCE32103
CLB10680 RESOURCE9508
CLB10681 RESOURCE10440
CLB10682 RESOURCE6074
CLB10683 RESOURCE16127
CLB10684 RESOURCE50940
CLB10685 RESOURCE4053
CLB10686 RESOURCE17110
CLB10687 RESOURCE11531
CLB10688 RESOURCE5589
CLB10689 RESOURCE17560
CLB1069 RESOURCE32427
CLB10690 RESOURCE14682
CLB10691 RESOURCE67144
CLB10692 RESOURCE6844
CLB10693 RESOURCE7027
CLB10694 RESOURCE7040
CLB10695 RESOURCE14693
CLB10696 RESOURCE14675
CLB10697 RESOURCE21023
CLB10698 RESOURCE29075
CLB10699 RESOURCE12006
CLB107 RESOURCE7987
CLB1070 RESOURCE16595
CLB10700 RESOURCE9026
CLB10701 RESOURCE16623
CLB10702 RESOURCE15181
CLB10703 RESOURCE20969
CLB10704 RESOURCE23734
CLB10705 RESOURCE43731
CLB10706 RESOURCE17555
CLB10707 RESOURCE2499
CLB10708 RESOURCE64537
CLB10709 RESOURCE21506
CLB1071 RESOURCE39722
CLB10710 RESOURCE14112
CLB10711 RESOURCE28140
CLB10712 RESOURCE45112
CLB10713 RESOURCE68180
CLB10714 RESOURCE8477
CLB10715 RESOURCE24014
CLB10716 RESOURCE22598
CLB10717 RESOURCE44793
CLB10718 RESOURCE46917
CLB10719 RESOURCE52659
CLB1072 RESOURCE13317
CLB10720 RESOURCE60164
CLB10721 RESOURCE9003
CLB10722 RESOURCE27357
CLB10723 RESOURCE9529
CLB10724 RESOURCE39101
CLB10725 RESOURCE65229
CLB10726 RESOURCE66925
CLB10727 RESOURCE55425
CLB10728 RESOURCE12505
CLB10729 RESOURCE14499
CLB1073 RESOURCE34558
CLB10730 RESOURCE5061
CLB10731 RESOURCE21645
CLB10732 RESOURCE35711
CLB10733 RESOURCE37525
CLB10734 RESOURCE25006
CLB10735 RESOURCE11538
CLB10736 RESOURCE44999
CLB10737 RESOURCE33226
CLB10738 RESOURCE10730
CLB10739 RESOURCE67962
CLB1074 RESOURCE9750
CLB10740 RESOURCE8430
CLB10741 RESOURCE32819
CLB10742 RESOURCE1650
CLB10743 RESOURCE58087
CLB10744 RESOURCE2943
CLB10745 RESOURCE33640
CLB10746 RESOURCE15540
CLB10747 RESOURCE55949
CLB10748 RESOURCE62798
CLB10749 RESOURCE15322
CLB1075 RESOURCE38837
CLB10750 RESOURCE49214
CLB10751 RESOURCE11562
CLB10752 RESOURCE7387
CLB10753 RESOURCE24400
CLB10754 RESOURCE25582
CLB10755 RESOURCE6961
CLB10756 RESOURCE61415
CLB10757 RESOURCE14721
CLB10758 RESOURCE5949
CLB10759 RESOURCE27426
CLB1076 RESOURCE15813
CLB10760 RESOURCE41974
CLB10761 RESOURCE66894
CLB10762 RESOURCE29187
CLB10763 RESOURCE57921
CLB10764 RESOURCE31707
CLB10765 RESOURCE14061
CLB10766 RESOURCE36870
CLB10767 RESOURCE38399
CLB10768 RESOURCE40447
CLB10769 RESOURCE2655
CLB1077 RESOURCE37706
CLB10770 RESOURCE39878
CLB10771 RESOURCE32209
CLB10772 RESOURCE1117
CLB10773 RESOURCE19809
CLB10774 RESOURCE14673
CLB10775 RESOURCE19148
CLB10776 RESOURCE31891
CLB10777 RESOURCE1933
CLB10778 RESOURCE57273
CLB10779 RESOURCE57299
CLB1078 RESOURCE22763
CLB10780 RESOURCE19501
CLB10781 RESOURCE20206
CLB10782 RESOURCE69021
CLB10783 RESOURCE35616
CLB10784 RESOURCE68524
CLB10785 RESOURCE66531
CLB10786 RESOURCE30115
CLB10787 RESOURCE69129
CLB10788 RESOURCE48650
CLB10789 RESOURCE26539
CLB1079 RESOURCE62504
CLB10790 RESOURCE41232
CLB10791 RESOURCE35887
CLB10792 RESOURCE15199
CLB10793 RESOURCE39986
CLB10794 RESOURCE27273
CLB10795 RESOURCE18815
CLB10796 RESOURCE4538
CLB10797 RESOURCE31967
CLB10798 RESOURCE30721
CLB10799 RESOURCE9399
CLB108 RESOURCE10966
CLB1080 RESOURCE16175
CLB10800 RESOURCE4142
CLB10801 RESOURCE14124
CLB10802 RESOURCE166
CLB10803 RESOURCE36643
CLB10804 RESOURCE64431
CLB10805 RESOURCE28090
CLB10806 RESOURCE24946
CLB10807 RESOURCE46590
CLB10808 RESOURCE66354
CLB10809 RESOURCE18116
CLB1081 RESOURCE4043
CLB10810 RESOURCE28874
CLB10811 RESOURCE18094
CLB10812 RESOURCE13127
CLB10813 RESOURCE1526
CLB10814 RESOURCE65900
CLB10815 RESOURCE8422
CLB10816 RESOURCE21959
CLB10817 RESOURCE47001
CLB10818 RESOURCE29533
CLB10819 RESOURCE9780
CLB1082 RESOURCE9072
CLB10820 RESOURCE68639
CLB10821 RESOURCE51432
CLB10822 RESOURCE10587
CLB10823 RESOURCE2802
CLB10824 RESOURCE22052
CLB10825 RESOURCE65547
CLB10826 RESOURCE28202
CLB10827 RESOURCE37509
CLB10828 RESOURCE6704
CLB10829 RESOURCE29098
CLB1083 RESOURCE15167
CLB10830 RESOURCE47239
CLB10831 RESOURCE24236
CLB10832 RESOURCE2447
CLB10833 RESOURCE29003
CLB10834 RESOURCE40207
CLB10835 RESOURCE34000
CLB10836 RESOURCE1155
CLB10837 RESOURCE54693
